BEL;SH.DYN.MORT
BEL;SH.MED.BEDS.ZS
BEL;SH.MED.PHYS.ZS
BEL;SH.VST.OUTP
BEL;SP.DYN.AMRT.FE
BEL;SP.DYN.AMRT.MA
BEL;SP.DYN.CBRT.IN
BEL;SP.DYN.CDRT.IN
BEL;SP.DYN.CONU.ZS
BEL;SP.DYN.IMRT.IN
BEL;SP.DYN.LE00.FE.IN
BEL;SP.DYN.LE00.IN
BEL;SP.DYN.LE00.MA.IN
BEL;SP.DYN.TFRT.IN
BEL;SP.POP.0014.TO.ZS
BEL;SP.POP.1564.TO.ZS
BEL;SP.POP.65UP.TO.ZS
BEL;SP.POP.DPND
BEL;SP.POP.DPND.OL
BEL;SP.POP.DPND.YG
BEL;SP.POP.GROW
BEL;SP.POP.TOTL
BEL;SP.POP.TOTL.FE.ZS
BEN;SH.DYN.MORT
BEN;SH.MED.BEDS.ZS
BEN;SH.MED.PHYS.ZS
BEN;SH.STA.BRTW.ZS
BEN;SP.DYN.AMRT.FE
BEN;SP.DYN.AMRT.MA
BEN;SP.DYN.CBRT.IN
BEN;SP.DYN.CDRT.IN
BEN;SP.DYN.IMRT.IN
BEN;SP.DYN.LE00.FE.IN
BEN;SP.DYN.LE00.IN
BEN;SP.DYN.LE00.MA.IN
BEN;SP.DYN.TFRT.IN
BEN;SP.POP.0014.TO.ZS
BEN;SP.POP.1564.TO.ZS
BEN;SP.POP.65UP.TO.ZS
BEN;SP.POP.DPND
BEN;SP.POP.DPND.OL
BEN;SP.POP.DPND.YG
BEN;SP.POP.GROW
BEN;SP.POP.TOTL
BEN;SP.POP.TOTL.FE.ZS
BFA;SH.DYN.MORT
BFA;SH.MED.BEDS.ZS
BFA;SH.MED.PHYS.ZS
BFA;SP.DYN.AMRT.FE
BFA;SP.DYN.AMRT.MA
BFA;SP.DYN.CBRT.IN
BFA;SP.DYN.CDRT.IN
BFA;SP.DYN.IMRT.IN
BFA;SP.DYN.LE00.FE.IN
BFA;SP.DYN.LE00.IN
BFA;SP.DYN.LE00.MA.IN
BFA;SP.DYN.TFRT.IN
BFA;SP.POP.0014.TO.ZS
BFA;SP.POP.1564.TO.ZS
BFA;SP.POP.65UP.TO.ZS
BFA;SP.POP.DPND
BFA;SP.POP.DPND.OL
BFA;SP.POP.DPND.YG
BFA;SP.POP.GROW
BFA;SP.POP.TOTL
BFA;SP.POP.TOTL.FE.ZS
BGD;SH.DYN.MORT
BGD;SH.MED.BEDS.ZS
BGD;SH.MED.PHYS.ZS
BGD;SP.DYN.AMRT.FE
BGD;SP.DYN.AMRT.MA
BGD;SP.DYN.CBRT.IN
BGD;SP.DYN.CDRT.IN
BGD;SP.DYN.CONU.ZS
BGD;SP.DYN.IMRT.IN
BGD;SP.DYN.LE00.FE.IN
BGD;SP.DYN.LE00.IN
BGD;SP.DYN.LE00.MA.IN
BGD;SP.DYN.TFRT.IN
BGD;SP.POP.0014.TO.ZS
BGD;SP.POP.1564.TO.ZS
BGD;SP.POP.65UP.TO.ZS
BGD;SP.POP.DPND
BGD;SP.POP.DPND.OL
BGD;SP.POP.DPND.YG
BGD;SP.POP.GROW
BGD;SP.POP.TOTL
BGD;SP.POP.TOTL.FE.ZS
BGR;SH.DYN.MORT
BGR;SH.MED.BEDS.ZS
BGR;SH.MED.PHYS.ZS
BGR;SP.DYN.AMRT.FE
BGR;SP.DYN.AMRT.MA
BGR;SP.DYN.CBRT.IN
BGR;SP.DYN.CDRT.IN
BGR;SP.DYN.CONU.ZS
BGR;SP.DYN.IMRT.IN
BGR;SP.DYN.LE00.FE.IN
BGR;SP.DYN.LE00.IN
BGR;SP.DYN.LE00.MA.IN
BGR;SP.DYN.TFRT.IN
BGR;SP.POP.0014.TO.ZS
BGR;SP.POP.1564.TO.ZS
BGR;SP.POP.65UP.TO.ZS
BGR;SP.POP.DPND
BGR;SP.POP.DPND.OL
BGR;SP.POP.DPND.YG
BGR;SP.POP.GROW
BGR;SP.POP.TOTL
BGR;SP.POP.TOTL.FE.ZS
BHR;SH.DYN.MORT
BHR;SH.MED.BEDS.ZS
BHR;SH.MED.PHYS.ZS
BHR;SP.DYN.AMRT.FE
BHR;SP.DYN.AMRT.MA
BHR;SP.DYN.CBRT.IN
BHR;SP.DYN.CDRT.IN
BHR;SP.DYN.IMRT.IN
BHR;SP.DYN.LE00.FE.IN
BHR;SP.DYN.LE00.IN
BHR;SP.DYN.LE00.MA.IN
BHR;SP.DYN.TFRT.IN
BHR;SP.POP.0014.TO.ZS
BHR;SP.POP.1564.TO.ZS
BHR;SP.POP.65UP.TO.ZS
BHR;SP.POP.DPND
BHR;SP.POP.DPND.OL
BHR;SP.POP.DPND.YG
BHR;SP.POP.GROW
BHR;SP.POP.TOTL
BHR;SP.POP.TOTL.FE.ZS
BHS;SH.DYN.MORT
BHS;SH.MED.BEDS.ZS
BHS;SH.MED.PHYS.ZS
BHS;SP.DYN.AMRT.FE
BHS;SP.DYN.AMRT.MA
BHS;SP.DYN.CBRT.IN
BHS;SP.DYN.CDRT.IN
BHS;SP.DYN.IMRT.IN
BHS;SP.DYN.LE00.FE.IN
BHS;SP.DYN.LE00.IN
BHS;SP.DYN.LE00.MA.IN
BHS;SP.DYN.TFRT.IN
BHS;SP.POP.0014.TO.ZS
BHS;SP.POP.1564.TO.ZS
BHS;SP.POP.65UP.TO.ZS
BHS;SP.POP.DPND
BHS;SP.POP.DPND.OL
BHS;SP.POP.DPND.YG
BHS;SP.POP.GROW
BHS;SP.POP.TOTL
BHS;SP.POP.TOTL.FE.ZS
BIH;SP.DYN.AMRT.FE
BIH;SP.DYN.AMRT.MA
BIH;SP.DYN.CBRT.IN
BIH;SP.DYN.CDRT.IN
BIH;SP.DYN.CONU.ZS
BIH;SP.DYN.LE00.FE.IN
BIH;SP.DYN.LE00.IN
BIH;SP.DYN.LE00.MA.IN
BIH;SP.DYN.TFRT.IN
BIH;SP.POP.0014.TO.ZS
BIH;SP.POP.1564.TO.ZS
BIH;SP.POP.65UP.TO.ZS
BIH;SP.POP.DPND
BIH;SP.POP.DPND.OL
BIH;SP.POP.DPND.YG
BIH;SP.POP.GROW
BIH;SP.POP.TOTL
BIH;SP.POP.TOTL.FE.ZS
BLR;SP.DYN.AMRT.FE
BLR;SP.DYN.AMRT.MA
BLR;SP.DYN.CBRT.IN
BLR;SP.DYN.CDRT.IN
BLR;SP.DYN.LE00.FE.IN
BLR;SP.DYN.LE00.IN
BLR;SP.DYN.LE00.MA.IN
BLR;SP.DYN.TFRT.IN
BLR;SP.POP.0014.TO.ZS
BLR;SP.POP.1564.TO.ZS
BLR;SP.POP.65UP.TO.ZS
BLR;SP.POP.DPND
BLR;SP.POP.DPND.OL
BLR;SP.POP.DPND.YG
BLR;SP.POP.GROW
BLR;SP.POP.TOTL
BLR;SP.POP.TOTL.FE.ZS
BLZ;SH.DYN.MORT
BLZ;SH.MED.BEDS.ZS
BLZ;SH.MED.PHYS.ZS
BLZ;SP.DYN.CBRT.IN
BLZ;SP.DYN.CDRT.IN
BLZ;SP.DYN.IMRT.IN
BLZ;SP.DYN.LE00.FE.IN
BLZ;SP.DYN.LE00.IN
BLZ;SP.DYN.LE00.MA.IN
BLZ;SP.DYN.TFRT.IN
BLZ;SP.POP.0014.TO.ZS
BLZ;SP.POP.1564.TO.ZS
BLZ;SP.POP.65UP.TO.ZS
BLZ;SP.POP.DPND
BLZ;SP.POP.DPND.OL
BLZ;SP.POP.DPND.YG
BLZ;SP.POP.GROW
BLZ;SP.POP.TOTL
BLZ;SP.POP.TOTL.FE.ZS
BMU;SP.DYN.CBRT.IN
BMU;SP.DYN.CDRT.IN
BMU;SP.DYN.LE00.FE.IN
BMU;SP.DYN.LE00.IN
BMU;SP.DYN.LE00.MA.IN
BMU;SP.POP.GROW
BMU;SP.POP.TOTL
BOL;SH.DYN.MORT
BOL;SH.MED.BEDS.ZS
BOL;SH.MED.PHYS.ZS
BOL;SP.DYN.AMRT.FE
BOL;SP.DYN.AMRT.MA
BOL;SP.DYN.CBRT.IN
BOL;SP.DYN.CDRT.IN
BOL;SP.DYN.IMRT.IN
BOL;SP.DYN.LE00.FE.IN
BOL;SP.DYN.LE00.IN
BOL;SP.DYN.LE00.MA.IN
BOL;SP.DYN.TFRT.IN
BOL;SP.POP.0014.TO.ZS
BOL;SP.POP.1564.TO.ZS
BOL;SP.POP.65UP.TO.ZS
BOL;SP.POP.DPND
BOL;SP.POP.DPND.OL
BOL;SP.POP.DPND.YG
BOL;SP.POP.GROW
BOL;SP.POP.TOTL
BOL;SP.POP.TOTL.FE.ZS
BRA;SH.DYN.MORT
BRA;SH.MED.BEDS.ZS
BRA;SH.MED.PHYS.ZS
BRA;SH.STA.MMRT.NE
BRA;SP.DYN.AMRT.FE
BRA;SP.DYN.AMRT.MA
BRA;SP.DYN.CBRT.IN
BRA;SP.DYN.CDRT.IN
BRA;SP.DYN.IMRT.IN
BRA;SP.DYN.LE00.FE.IN
BRA;SP.DYN.LE00.IN
BRA;SP.DYN.LE00.MA.IN
BRA;SP.DYN.TFRT.IN
BRA;SP.POP.0014.TO.ZS
BRA;SP.POP.1564.TO.ZS
BRA;SP.POP.65UP.TO.ZS
BRA;SP.POP.DPND
BRA;SP.POP.DPND.OL
BRA;SP.POP.DPND.YG
BRA;SP.POP.GROW
BRA;SP.POP.TOTL
BRA;SP.POP.TOTL.FE.ZS
BRB;SH.DYN.MORT
BRB;SH.MED.BEDS.ZS
BRB;SH.MED.PHYS.ZS
BRB;SH.STA.BRTW.ZS
BRB;SP.DYN.AMRT.FE
BRB;SP.DYN.AMRT.MA
BRB;SP.DYN.CBRT.IN
BRB;SP.DYN.CDRT.IN
BRB;SP.DYN.IMRT.IN
BRB;SP.DYN.LE00.FE.IN
BRB;SP.DYN.LE00.IN
BRB;SP.DYN.LE00.MA.IN
BRB;SP.DYN.TFRT.IN
BRB;SP.POP.0014.TO.ZS
BRB;SP.POP.1564.TO.ZS
BRB;SP.POP.65UP.TO.ZS
BRB;SP.POP.DPND
BRB;SP.POP.DPND.OL
BRB;SP.POP.DPND.YG
BRB;SP.POP.GROW
BRB;SP.POP.TOTL
BRB;SP.POP.TOTL.FE.ZS
BRN;SH.MED.BEDS.ZS
BRN;SH.MED.PHYS.ZS
BRN;SP.DYN.AMRT.FE
BRN;SP.DYN.AMRT.MA
BRN;SP.DYN.CBRT.IN
BRN;SP.DYN.CDRT.IN
BRN;SP.DYN.LE00.FE.IN
BRN;SP.DYN.LE00.IN
BRN;SP.DYN.LE00.MA.IN
BRN;SP.DYN.TFRT.IN
BRN;SP.POP.0014.TO.ZS
BRN;SP.POP.1564.TO.ZS
BRN;SP.POP.65UP.TO.ZS
BRN;SP.POP.DPND
BRN;SP.POP.DPND.OL
BRN;SP.POP.DPND.YG
BRN;SP.POP.GROW
BRN;SP.POP.TOTL
BRN;SP.POP.TOTL.FE.ZS
BTN;SH.DYN.MORT
BTN;SP.DYN.CBRT.IN
BTN;SP.DYN.CDRT.IN
BTN;SP.DYN.IMRT.IN
BTN;SP.DYN.LE00.FE.IN
BTN;SP.DYN.LE00.IN
BTN;SP.DYN.LE00.MA.IN
BTN;SP.DYN.TFRT.IN
BTN;SP.POP.0014.TO.ZS
BTN;SP.POP.1564.TO.ZS
BTN;SP.POP.65UP.TO.ZS
BTN;SP.POP.DPND
BTN;SP.POP.DPND.OL
BTN;SP.POP.DPND.YG
BTN;SP.POP.GROW
BTN;SP.POP.TOTL
BTN;SP.POP.TOTL.FE.ZS
BWA;SH.DYN.MORT
BWA;SH.MED.BEDS.ZS
BWA;SH.MED.PHYS.ZS
BWA;SP.DYN.AMRT.FE
BWA;SP.DYN.AMRT.MA
BWA;SP.DYN.CBRT.IN
BWA;SP.DYN.CDRT.IN
BWA;SP.DYN.IMRT.IN
BWA;SP.DYN.LE00.FE.IN
BWA;SP.DYN.LE00.IN
BWA;SP.DYN.LE00.MA.IN
BWA;SP.DYN.TFRT.IN
BWA;SP.POP.0014.TO.ZS
BWA;SP.POP.1564.TO.ZS
BWA;SP.POP.65UP.TO.ZS
BWA;SP.POP.DPND
BWA;SP.POP.DPND.OL
BWA;SP.POP.DPND.YG
BWA;SP.POP.GROW
BWA;SP.POP.TOTL
BWA;SP.POP.TOTL.FE.ZS
CAF;SH.DYN.MORT
CAF;SH.MED.BEDS.ZS
CAF;SH.MED.PHYS.ZS
CAF;SP.DYN.AMRT.FE
CAF;SP.DYN.AMRT.MA
CAF;SP.DYN.CBRT.IN
CAF;SP.DYN.CDRT.IN
CAF;SP.DYN.IMRT.IN
CAF;SP.DYN.LE00.FE.IN
CAF;SP.DYN.LE00.IN
CAF;SP.DYN.LE00.MA.IN
CAF;SP.DYN.TFRT.IN
CAF;SP.POP.0014.TO.ZS
CAF;SP.POP.1564.TO.ZS
CAF;SP.POP.65UP.TO.ZS
CAF;SP.POP.DPND
CAF;SP.POP.DPND.OL
CAF;SP.POP.DPND.YG
CAF;SP.POP.GROW
CAF;SP.POP.TOTL
CAF;SP.POP.TOTL.FE.ZS
CAN;SH.DYN.MORT
CAN;SH.MED.BEDS.ZS
CAN;SH.MED.PHYS.ZS
CAN;SH.STA.BRTW.ZS
CAN;SH.STA.MALN.ZS
CAN;SH.STA.OWGH.ZS
CAN;SH.STA.STNT.ZS
CAN;SH.STA.WAST.ZS
CAN;SH.VST.OUTP
CAN;SP.DYN.AMRT.FE
CAN;SP.DYN.AMRT.MA
CAN;SP.DYN.CBRT.IN
CAN;SP.DYN.CDRT.IN
CAN;SP.DYN.IMRT.IN
CAN;SP.DYN.LE00.FE.IN
CAN;SP.DYN.LE00.IN
CAN;SP.DYN.LE00.MA.IN
CAN;SP.DYN.TFRT.IN
CAN;SP.POP.0014.TO.ZS
CAN;SP.POP.1564.TO.ZS
CAN;SP.POP.65UP.TO.ZS
CAN;SP.POP.DPND
CAN;SP.POP.DPND.OL
CAN;SP.POP.DPND.YG
CAN;SP.POP.GROW
CAN;SP.POP.TOTL
CAN;SP.POP.TOTL.FE.ZS
CHE;SH.DYN.MORT
CHE;SH.MED.PHYS.ZS
CHE;SH.VST.OUTP
CHE;SP.DYN.AMRT.FE
CHE;SP.DYN.AMRT.MA
CHE;SP.DYN.CBRT.IN
CHE;SP.DYN.CDRT.IN
CHE;SP.DYN.IMRT.IN
CHE;SP.DYN.LE00.FE.IN
CHE;SP.DYN.LE00.IN
CHE;SP.DYN.LE00.MA.IN
CHE;SP.DYN.TFRT.IN
CHE;SP.POP.0014.TO.ZS
CHE;SP.POP.1564.TO.ZS
CHE;SP.POP.65UP.TO.ZS
CHE;SP.POP.DPND
CHE;SP.POP.DPND.OL
CHE;SP.POP.DPND.YG
CHE;SP.POP.GROW
CHE;SP.POP.TOTL
CHE;SP.POP.TOTL.FE.ZS
CHI;SH.MED.BEDS.ZS
CHI;SH.MED.PHYS.ZS
CHI;SH.STA.BRTW.ZS
CHI;SP.DYN.CBRT.IN
CHI;SP.DYN.CDRT.IN
CHI;SP.DYN.LE00.FE.IN
CHI;SP.DYN.LE00.IN
CHI;SP.DYN.LE00.MA.IN
CHI;SP.DYN.TFRT.IN
CHI;SP.POP.0014.TO.ZS
CHI;SP.POP.1564.TO.ZS
CHI;SP.POP.65UP.TO.ZS
CHI;SP.POP.DPND
CHI;SP.POP.DPND.OL
CHI;SP.POP.DPND.YG
CHI;SP.POP.GROW
CHI;SP.POP.TOTL
CHI;SP.POP.TOTL.FE.ZS
CHL;SH.DYN.MORT
CHL;SH.MED.BEDS.ZS
CHL;SH.MED.PHYS.ZS
CHL;SH.STA.BRTW.ZS
CHL;SH.STA.MALN.ZS
CHL;SP.DYN.AMRT.FE
CHL;SP.DYN.AMRT.MA
CHL;SP.DYN.CBRT.IN
CHL;SP.DYN.CDRT.IN
CHL;SP.DYN.IMRT.IN
CHL;SP.DYN.LE00.FE.IN
CHL;SP.DYN.LE00.IN
CHL;SP.DYN.LE00.MA.IN
CHL;SP.DYN.TFRT.IN
CHL;SP.POP.0014.TO.ZS
CHL;SP.POP.1564.TO.ZS
CHL;SP.POP.65UP.TO.ZS
CHL;SP.POP.DPND
CHL;SP.POP.DPND.OL
CHL;SP.POP.DPND.YG
CHL;SP.POP.GROW
CHL;SP.POP.TOTL
CHL;SP.POP.TOTL.FE.ZS
CHN;SH.DYN.MORT
CHN;SH.MED.BEDS.ZS
CHN;SH.MED.PHYS.ZS
CHN;SP.DYN.AMRT.FE
CHN;SP.DYN.AMRT.MA
CHN;SP.DYN.CBRT.IN
CHN;SP.DYN.CDRT.IN
CHN;SP.DYN.IMRT.IN
CHN;SP.DYN.LE00.FE.IN
CHN;SP.DYN.LE00.IN
CHN;SP.DYN.LE00.MA.IN
CHN;SP.DYN.TFRT.IN
CHN;SP.POP.0014.TO.ZS
CHN;SP.POP.1564.TO.ZS
CHN;SP.POP.65UP.TO.ZS
CHN;SP.POP.DPND
CHN;SP.POP.DPND.OL
CHN;SP.POP.DPND.YG
CHN;SP.POP.GROW
CHN;SP.POP.TOTL
CHN;SP.POP.TOTL.FE.ZS
CIV;SH.DYN.MORT
CIV;SH.MED.BEDS.ZS
CIV;SH.MED.PHYS.ZS
CIV;SP.DYN.AMRT.FE
CIV;SP.DYN.AMRT.MA
CIV;SP.DYN.CBRT.IN
CIV;SP.DYN.CDRT.IN
CIV;SP.DYN.IMRT.IN
CIV;SP.DYN.LE00.FE.IN
CIV;SP.DYN.LE00.IN
CIV;SP.DYN.LE00.MA.IN
CIV;SP.DYN.TFRT.IN
CIV;SP.POP.0014.TO.ZS
CIV;SP.POP.1564.TO.ZS
CIV;SP.POP.65UP.TO.ZS
CIV;SP.POP.DPND
CIV;SP.POP.DPND.OL
CIV;SP.POP.DPND.YG
CIV;SP.POP.GROW
CIV;SP.POP.TOTL
CIV;SP.POP.TOTL.FE.ZS
CMR;SH.DYN.MORT
CMR;SH.MED.BEDS.ZS
CMR;SH.MED.PHYS.ZS
CMR;SP.DYN.AMRT.FE
CMR;SP.DYN.AMRT.MA
CMR;SP.DYN.CBRT.IN
CMR;SP.DYN.CDRT.IN
CMR;SP.DYN.IMRT.IN
CMR;SP.DYN.LE00.FE.IN
CMR;SP.DYN.LE00.IN
CMR;SP.DYN.LE00.MA.IN
CMR;SP.DYN.TFRT.IN
CMR;SP.POP.0014.TO.ZS
CMR;SP.POP.1564.TO.ZS
CMR;SP.POP.65UP.TO.ZS
CMR;SP.POP.DPND
CMR;SP.POP.DPND.OL
CMR;SP.POP.DPND.YG
CMR;SP.POP.GROW
CMR;SP.POP.TOTL
CMR;SP.POP.TOTL.FE.ZS
COD;SH.DYN.MORT
